FACILITY,LOT,SCENARIO_NAME,PLAN_ID,STARTDATE,STARTOPER,ENDOPER,EXPECTEDOUT,EXPECTEDWT,CURRENTWT,COMMITOUT,COMMITPAS,COMMITWT,PAS,ACTIVE,KEEPACTIVE,UPDATED_BY,UPDATED_TIME,LOTTITLE,AUTOTRACKCHILD,ARCHIVE,EXEC_VIEW_WT,EXEC_VIEW_LOTTITLE,EXEC_VIEW_EXCLUDE,PAST24PAS,STARTOPERSEQ,ENDOPERSEQ,ADDED_BY,NEXSIM,AUTOLOAD_CONFIG,CURRENTOPER_CTG_DAYS,CURRENTOPERSEQ,REMAINING_PLANNED_CT,REMAINING_ACTIVITY_CNT,COMPLETED_ACTUAL_CT,COMPLETED_ACTIVITY_CNT,LAST_MOVEOUT,LAST_MOVEOUT_SEQNO,AUTOLOAD_DEACTIVE_DATE,SEGMENT_DAY,SECURITY_CODE
F32,L5139640,Panther Lake B-0,4935.0,2025-04-05 14:17:00,202263,9812,2025-08-21 16:44:38,6.01,1.6300000000000001,2025-09-07,16.30233796296296,6.21,-27.52368848318518,Y,N,AMR\clpinckl,2025-05-06 16:10:26,NPI Panther Lake S2,Y,N,,,N,-0.6385019391111111,4.0,2976.0,AMR\clpinckl,N,-1.0,0.035197778,232.0,107.023756088667,766.0,39.15143518518518,64.0,2025-05-06 14:54:32,231.0,,12.0,536870912.0
