FACILITY,LOT,SCENARIO_NAME,PLAN_ID,STARTDATE,STARTOPER,ENDOPER,EXPECTEDOUT,EXPECTEDWT,CURRENTWT,COMMITOUT,COMMITPAS,COMMITWT,PAS,ACTIVE,KEEPACTIVE,UPDATED_BY,UPDATED_TIME,LOTTITLE,AUTOTRACKCHILD,ARCHIVE,EXEC_VIEW_WT,EXEC_VIEW_LOTTITLE,EXEC_VIEW_EXCLUDE,PAST24PAS,STARTOPERSEQ,ENDOPERSEQ,ADDED_BY,NEXSIM,AUTOLOAD_CONFIG,CURRENTOPER_CTG_DAYS,CURRENTOPERSEQ,REMAINING_PLANNED_CT,REMAINING_ACTIVITY_CNT,COMPLETED_ACTUAL_CT,COMPLETED_ACTIVITY_CNT,LAST_MOVEOUT,LAST_MOVEOUT_SEQNO,AUTOLOAD_DEACTIVE_DATE,SEGMENT_DAY,SECURITY_CODE
F32,L5139550,SundanceMesa1 A-0 NPI S1,4646.0,2025-04-02 15:14:00,111158,9812,2025-07-17 11:31:28,6.3500000000000005,6.65,2025-07-27 18:00:00,10.26981481481481,5.19,6.22067624037037,Y,N,AMR\kesteves,2025-05-19 23:10:50,SundanceMesa1 A-0 NPI S1,Y,N,,,N,0.2064634277777777,145.0,2458.0,AMR\kesteves,N,-1.0,0.01238372,1092.0,58.52547546,357.0,47.517962962962955,316.0,2025-05-19 22:54:47,1091.0,,53.0,131072.0
