FACILITY,LOT,SCENARIO_NAME,PLAN_ID,STARTDATE,STARTOPER,ENDOPER,EXPECTEDOUT,EXPECTEDWT,CURRENTWT,COMMITOUT,COMMITPAS,COMMITWT,PAS,ACTIVE,KEEPACTIVE,UPDATED_BY,UPDATED_TIME,LOTTITLE,AUTOTRACKCHILD,ARCHIVE,EXEC_VIEW_WT,EXEC_VIEW_LOTTITLE,EXEC_VIEW_EXCLUDE,PAST24PAS,STARTOPERSEQ,ENDOPERSEQ,ADDED_BY,NEXSIM,AUTOLOAD_CONFIG,CURRENTOPER_CTG_DAYS,CURRENTOPERSEQ,REMAINING_PLANNED_CT,REMAINING_ACTIVITY_CNT,COMPLETED_ACTUAL_CT,COMPLETED_ACTIVITY_CNT,LAST_MOVEOUT,LAST_MOVEOUT_SEQNO,AUTOLOAD_DEACTIVE_DATE,SEGMENT_DAY,SECURITY_CODE
F32,L5139670,Panther Lake B-0,4935.0,2025-04-05 14:17:00,202263,9812,2025-08-24 05:08:10,5.9,1.42,2025-09-07,13.78599537037037,6.3,-29.45353885977777,Y,N,AMR\clpinckl,2025-05-06 16:10:43,NPI Panther Lake LL,Y,N,,,N,-1.4270236111111099,4.0,2957.0,AMR\clpinckl,N,-1.0,1.3119,186.0,109.539911648667,778.0,36.44281249999999,52.0,2025-05-03 22:26:40,185.0,,13.0,536870912.0
