FACILITY,LOT,SCENARIO_NAME,PLAN_ID,STARTDATE,STARTOPER,ENDOPER,EXPECTEDOUT,EXPECTEDWT,CURRENTWT,COMMITOUT,COMMITPAS,COMMITWT,PAS,ACTIVE,KEEPACTIVE,UPDATED_BY,UPDATED_TIME,LOTTITLE,AUTOTRACKCHILD,ARCHIVE,EXEC_VIEW_WT,EXEC_VIEW_LOTTITLE,EXEC_VIEW_EXCLUDE,PAST24PAS,STARTOPERSEQ,ENDOPERSEQ,ADDED_BY,NEXSIM,AUTOLOAD_CONFIG,CURRENTOPER_CTG_DAYS,CURRENTOPERSEQ,REMAINING_PLANNED_CT,REMAINING_ACTIVITY_CNT,COMPLETED_ACTUAL_CT,COMPLETED_ACTIVITY_CNT,LAST_MOVEOUT,LAST_MOVEOUT_SEQNO,AUTOLOAD_DEACTIVE_DATE,SEGMENT_DAY,SECURITY_CODE
F32,L5138740,SundanceMesa1 A-0 NPI LL,4647.0,2025-04-02 15:14:00,116394,9812,2025-07-20 13:37:05,6.37,6.79,2025-07-28 18:00:00,8.182581018518519,5.3500000000000005,3.52760386037037,Y,N,AMR\kesteves,2025-05-19 23:10:29,SundanceMesa1 A-0 NPI LL,Y,N,,,N,-0.12308043296296291,37.0,2358.0,AMR\kesteves,N,-1.0,0.43243079,918.0,61.84013663,374.0,47.10067129629629,320.0,2025-05-19 17:27:17,917.0,,51.0,131072.0
