NPI,TITLE,FAB_PROD,RET_PROD,PRODUCT,LOT,EXEC_SEQ,OPERATION,OPER_SHORT_DESC,OPER_LONG_DESC,OUT_DATE,LOT_PRIORITY_MOVEIN,AREA,MODULE,ACTIVITY,CUM_ACTIVITY,LAYER
8PWQCA,Scout 1,8PWQCVA,8PWQCA,8PWQCV   A,L5139550,1391.0,193924,L 4VTDdr,"L P1274 dr VTD SED (M0G,PLP)",,,LITHO,LI-SSAFI-WET,0,375,VTD
8PWQCA,Scout 1,8PWQCVA,8PWQCA,8PWQCV   A,L5139550,1413.0,231419,L 4M0CogS,"L P1274 og  M0C SED (M0G,PLP,M0A)",,,LITHO,LI-SSAFI-WET,0,381,M0C
8PWQCA,Scout 1,8PWQCVA,8PWQCA,8PWQCV   A,L5139550,1422.0,231420,L 4M0DogS,"L P1274 og  M0D SED (M0G,PLP,M0AC)",,,LITHO,LI-SSAFI-WET,0,382,M0D
8PWQCA,Scout 1,8PWQCVA,8PWQCA,8PWQCV   A,L5139550,1490.0,226418,L 4M1GogS,"L P1274 og M1G SED (M0G,M0A,M0C)",,,LITHO,LI-SSAFI-WET,0,403,M1G
8PWQCA,Scout 1,8PWQCVA,8PWQCA,8PWQCV   A,L5139550,1519.0,226419,L 4V0AogS,"L P1274 og V0A SED (M0G,M1G)",,,LITHO,LI-SSAFI-WET,0,412,V0A
8PWQCA,Scout 1,8PWQCVA,8PWQCA,8PWQCV   A,L5139550,1529.0,226420,L 4V0BogS,"L P1274 og V0B SED (M0G,V0A,M1G)",,,LITHO,LI-SSAFI-WET,0,413,V0B
8PWQCA,Scout 1,8PWQCVA,8PWQCA,8PWQCV   A,L5139550,1551.0,218187,L 4M1AetS,"L P1274 et M1A SED (M0G,M1G,V0A)",,,LITHO,LI-SSAFI-WET,0,418,M1A
8PWQCA,Scout 1,8PWQCVA,8PWQCA,8PWQCV   A,L5139550,1561.0,218188,L 4M1BetS,"L P1274 et M1B SED (V0B,M1G)",,,LITHO,LI-SSAFI-WET,0,419,M1B
8PWQCA,Scout 1,8PWQCVA,8PWQCA,8PWQCV   A,L5139550,1630.0,232633,L 4V0CnsS,"L P1274 ns V0C SED (M0G, M1GA)",,,LITHO,LI-SSAFI-WET,0,440,V0C
8PWQCA,Scout 1,8PWQCVA,8PWQCA,8PWQCV   A,L5139550,1640.0,232634,L 4V0DnsS,"L P1274 ns V0D SED (M0G, M1GA)",,,LITHO,LI-SSAFI-WET,0,441,V0D
8PWQCA,Scout 1,8PWQCVA,8PWQCA,8PWQCV   A,L5139550,1661.0,193933,L 4M1Cdr,"L P1274 dr M1C SED (M1GA,V0C)",,,LITHO,LI-SSAFI-WET,0,446,M1C
8PWQCA,Scout 1,8PWQCVA,8PWQCA,8PWQCV   A,L5139550,1671.0,193934,L 4M1Ddr,"L P1274 dr M1D SED (M1GA,V0D)",,,LITHO,LI-SSAFI-WET,0,447,M1D
8PWQCA,Scout 1,8PWQCVA,8PWQCA,8PWQCV   A,L5139550,1731.0,230137,L #4TFRfp,"L #P1274 TFRfp SED 1.8(M1G,M1A,M1C)",,,LITHO,LI-BE-193,0,466,TFR
8PWQCA,Scout 1,8PWQCVA,8PWQCA,8PWQCV   A,L5139550,1757.0,218658,L #4M2GoaS,"L #P1274 oa M2G SED (M1G,M1A,M1C)",,,LITHO,LI-PD-WET,0,471,M2G
8PWQCA,Scout 1,8PWQCVA,8PWQCA,8PWQCV   A,L5139550,1784.0,225195,L #4M2AwaS,"L #P1274 wa  M2A SED (M1G,M2G)",,,LITHO,LI-PD-WET,0,476,M2A
8PWQCA,Scout 1,8PWQCVA,8PWQCA,8PWQCV   A,L5139550,1797.0,225196,L #4M2BwaS,"L #P1274 wa  M2B SED (M1G,M2G,M2A)",,,LITHO,LI-PD-WET,0,477,M2B
8PWQCA,Scout 1,8PWQCVA,8PWQCA,8PWQCV   A,L5139550,1835.0,206822,L #4V1Aca,L #P1274 V1A SED(M2G;M2A;M2B;M1G)ca,,,LITHO,LI-PD-WET,0,485,V1A
8PWQCA,Scout 1,8PWQCVA,8PWQCA,8PWQCV   A,L5139550,1848.0,206823,L #4V1Bca,L #P1274 V1B SED(M2G;M2A;M2B;M1G)ca,,,LITHO,LI-PD-WET,0,486,V1B
8PWQCA,Scout 1,8PWQCVA,8PWQCA,8PWQCV   A,L5139550,1859.0,206824,L #4V1Cca,L #P1274 V1C SED(M2G;M2A;M2B;M1G)ca,,,LITHO,LI-PD-WET,0,487,V1C
8PWQCA,Scout 1,8PWQCVA,8PWQCA,8PWQCV   A,L5139550,1906.0,204217,L #46M3Gmu,"L #P1274.6 M3G SED (M2B,M2A,M2G) mu",,,LITHO,LI-BE-WET,0,502,M3G
8PWQCA,Scout 1,8PWQCVA,8PWQCA,8PWQCV   A,L5139550,1927.0,204218,L #46M3Pmu,L #P1274.6 M3P SED (M2G;M3G) mu,,,LITHO,LI-BE-WET,0,507,M3P
8PWQCA,Scout 1,8PWQCVA,8PWQCA,8PWQCV   A,L5139550,1959.0,204219,L #46V2Amu,L #P1274.6 V2A SED (M3G;M3P;M2G) mu,,,LITHO,LI-PD-WET,0,514,V2A
8PWQCA,Scout 1,8PWQCVA,8PWQCA,8PWQCV   A,L5139550,1969.0,204220,L #46V2Bmu,L #P1274.6 V2B SED (M3G;M3P;M2G) mu,,,LITHO,LI-PD-WET,0,515,V2B
8PWQCA,Scout 1,8PWQCVA,8PWQCA,8PWQCV   A,L5139550,2014.0,146276,L #46M4G,"L #P1274.6 M4G SED (M3G,M3P)",,,LITHO,LI-BE-WET,0,528,M4G
8PWQCA,Scout 1,8PWQCVA,8PWQCA,8PWQCV   A,L5139550,2036.0,177806,L #46M4Plk,L #P1274.6 M4P SED (M3G;M4G) lk,,,LITHO,LI-BE-WET,0,533,M4P
8PWQCA,Scout 1,8PWQCVA,8PWQCA,8PWQCV   A,L5139550,2068.0,197658,L #46V3Abu,L #P1274.6 V3A SED (M4G;M4P;M3G) bu,,,LITHO,LI-PD-WET,0,540,V3A
8PWQCA,Scout 1,8PWQCVA,8PWQCA,8PWQCV   A,L5139550,2078.0,197659,L #46V3Bbu,L #P1274.6 V3B SED (M4G;M4P;M3G) bu,,,LITHO,LI-PD-WET,0,541,V3B
8PWQCA,Scout 1,8PWQCVA,8PWQCA,8PWQCV   A,L5139550,2119.0,210498,L #46M5pSE,"L #P1274.6 MT5 newOPC SED (M4G,M4P)",,,LITHO,LI-BE-WET,0,552,MT5
8PWQCA,Scout 1,8PWQCVA,8PWQCA,8PWQCV   A,L5139550,2138.0,172474,L #46V4cSE,"L #P1274.6 V4 CEE SED (M4G,M4P,MT5)",,,LITHO,LI-BE-WET,0,553,VA4
8PWQCA,Scout 1,8PWQCVA,8PWQCA,8PWQCV   A,L5139550,2176.0,197703,L #46M6oSE,L #P1274.6 MT6 fcOff SED (MT5),,,LITHO,LI-BE-WET,0,561,MT6
8PWQCA,Scout 1,8PWQCVA,8PWQCA,8PWQCV   A,L5139550,2197.0,176331,L #46V5bSE,"L #P1274.6 VA5 b SED (MT5,MT6)",,,LITHO,LI-BE-WET,0,562,VA5
8PWQCA,Scout 1,8PWQCVA,8PWQCA,8PWQCV   A,L5139550,2228.0,156297,L #52MT7n,L #P1275.2 MT7 n SED (MT6),,,LITHO,LI-BE-WET,0,570,MT7
8PWQCA,Scout 1,8PWQCVA,8PWQCA,8PWQCV   A,L5139550,2238.0,184705,L #52V6bSE,"L #P1275.2 VA6 b SED (MT6,MT7)",,,LITHO,LI-BE-WET,0,571,VA6
8PWQCA,Scout 1,8PWQCVA,8PWQCA,8PWQCV   A,L5139550,2261.0,157332,L #52MT8k,L #P1275.2 k MT8 SED (MT7),,,LITHO,LI-BE-WET,0,580,MT8
8PWQCA,Scout 1,8PWQCVA,8PWQCA,8PWQCV   A,L5139550,2271.0,184706,L #52V7bSE,L #P1275.2 b VA7 b SED (MT7/MT8),,,LITHO,LI-BE-WET,0,581,VA7
8PWQCA,Scout 1,8PWQCVA,8PWQCA,8PWQCV   A,L5139550,2293.0,157330,L #52MT9k,L #P1275.2 k MT9 SED (MT8),,,LITHO,LI-BE-WET,0,590,MT9
8PWQCA,Scout 1,8PWQCVA,8PWQCA,8PWQCV   A,L5139550,2303.0,184707,L #52V8bSE,L #P1275.2 b VA8 SED (MT8/MT9),,,LITHO,LI-BE-WET,0,591,VA8
8PWQCA,Scout 1,8PWQCVA,8PWQCA,8PWQCV   A,L5139550,2327.0,156535,L #52M10n,L #P1275.2 M10 SED n (MT9),,,LITHO,LI-BE-193,0,600,M10
8PWQCA,Scout 1,8PWQCVA,8PWQCA,8PWQCV   A,L5139550,2337.0,184708,L #52V9bSE,"L #P1275.2 VA9 b SED (MT9,M10)",,,LITHO,LI-BE-WET,0,601,VA9
8PWQCA,Scout 1,8PWQCVA,8PWQCA,8PWQCV   A,L5139550,2358.0,156559,L #52M11n,L #P1275.2 M11 SED n (MT10),,,LITHO,LI-BE-193,0,609,M11
8PWQCA,Scout 1,8PWQCVA,8PWQCA,8PWQCV   A,L5139550,2368.0,156536,L #52V10n,"L #P1275.2 V10 SED n (M10,M11)",,,LITHO,LI-BE-193,0,610,V10
8PWQCA,Scout 1,8PWQCVA,8PWQCA,8PWQCV   A,L5139550,2391.0,142833,L #52M12n,L #P1275.2 M12 SED n (MT11),,,LITHO,LI-BE-193,0,618,M12
8PWQCA,Scout 1,8PWQCVA,8PWQCA,8PWQCV   A,L5139550,2401.0,142828,L #52V11n,"L #P1275.2 V11 SED n (MT11,M12)",,,LITHO,LI-BE-193,0,619,V11
8PWQCA,Scout 1,8PWQCVA,8PWQCA,8PWQCV   A,L5139550,2421.0,142834,L #52M13n,L #P1275.2  M13 SED n (MT12),,,LITHO,LI-BE-193,0,627,M13
8PWQCA,Scout 1,8PWQCVA,8PWQCA,8PWQCV   A,L5139550,2431.0,142829,L #52V12n,"L #P1275.2 V12 SED n (MT12,M13)",,,LITHO,LI-BE-193,0,628,V12
8PWQCA,Scout 1,8PWQCVA,8PWQCA,8PWQCV   A,L5139550,2448.0,156537,L #52V13n,L #P1275.2 V13 SED n (M13),,,LITHO,LI-BE-193,0,635,V13
8PWQCA,Scout 1,8PWQCVA,8PWQCA,8PWQCV   A,L5139550,2457.0,156538,L #52M14n,L #P1275.2 M14 SED n (V13),,,LITHO,LI-BE-SED,0,637,M14
8PWQCA,Scout 1,8PWQCVA,8PWQCA,8PWQCV   A,L5139550,2477.0,156539,L #52V14n,L #P1275.2 V14 SED n (M14),,,LITHO,LI-BE-SED,0,645,V14
8PWQCA,Scout 1,8PWQCVA,8PWQCA,8PWQCV   A,L5139550,2485.0,156540,L #52M15n,L #P1275.2 M15 SED n (V14),,,LITHO,LI-BE-SED,0,647,M15
8PWQCA,Scout 1,8PWQCVA,8PWQCA,8PWQCV   A,L5139550,2505.0,201391,L #5BV15SE,L #P1275.21 V15 SED (M15),,,LITHO,LI-BE-SED,0,655,V15
8PWQCA,Scout 1,8PWQCVA,8PWQCA,8PWQCV   A,L5139550,2523.0,201392,L #5BGM0SE,L #P1275.21 GM0 SED (M15),,,LITHO,LI-BE-SED,0,662,GM0
8PWQCA,Scout 1,8PWQCVA,8PWQCA,8PWQCV   A,L5139550,2547.0,161100,L #4HCE1SE,L #P1274.11 CE1 SED (GM0),,,LITHO,LI-BE-SED,0,672,CE1
8PWQCA,Scout 1,8PWQCVA,8PWQCA,8PWQCV   A,L5139550,2560.0,161101,L #4HCE2SE,L #P1274.11 CE2 SED (GM0),,,LITHO,LI-BE-SED,0,675,CE2
8PWQCA,Scout 1,8PWQCVA,8PWQCA,8PWQCV   A,L5139550,2573.0,161102,L #4HCE3SE,L #P1274.11 CE3 SED (GM0),,,LITHO,LI-BE-SED,0,678,CE3
8PWQCA,Scout 1,8PWQCVA,8PWQCA,8PWQCV   A,L5139550,2588.0,161103,L #4HGV0SE,L #P1274.11 GV0 SED (GM0),,,LITHO,LI-BE-SED,0,683,GV0
8PWQCA,Scout 1,8PWQCVA,8PWQCA,8PWQCV   A,L5139550,2613.0,233415,L #5GM1tSE,L #P1275.21 GM1 SED THICK GM0 (GM0),,,LITHO,LI-BE-SED,0,692,GM1
8PWQCA,Scout 1,8PWQCVA,8PWQCA,8PWQCV   A,L5139550,2637.0,206730,L #5GV1oSE,L #P1275 GV1 OX-NIT SED (GM1),,,LITHO,LI-BE-SED,0,702,GV1
8PWQCA,Scout 1,8PWQCVA,8PWQCA,8PWQCV   A,L5139550,2646.0,9812,Z #MPCPACK,Z #CU MPC XSITE WAFER PACK,,,PC,PC-STORES,0,703,SHIP
