FACILITY,LOT,SCENARIO_NAME,PLAN_ID,STARTDATE,STARTOPER,ENDOPER,EXPECTEDOUT,EXPECTEDWT,CURRENTWT,COMMITOUT,COMMITPAS,COMMITWT,PAS,ACTIVE,KEEPACTIVE,UPDATED_BY,UPDATED_TIME,LOTTITLE,AUTOTRACKCHILD,ARCHIVE,EXEC_VIEW_WT,EXEC_VIEW_LOTTITLE,EXEC_VIEW_EXCLUDE,PAST24PAS,STARTOPERSEQ,ENDOPERSEQ,ADDED_BY,NEXSIM,AUTOLOAD_CONFIG,CURRENTOPER_CTG_DAYS,CURRENTOPERSEQ,REMAINING_PLANNED_CT,REMAINING_ACTIVITY_CNT,COMPLETED_ACTUAL_CT,COMPLETED_ACTIVITY_CNT,LAST_MOVEOUT,LAST_MOVEOUT_SEQNO,AUTOLOAD_DEACTIVE_DATE,SEGMENT_DAY,SECURITY_CODE
F32,L5139630,Panther Lake B-0,4935.0,2025-04-05 14:17:00,202263,9812,2025-08-21 15:24:53,5.99,1.55,2025-09-07,16.3577199074074,6.21,-28.35942607811111,Y,N,AMR\clpinckl,2025-05-06 16:10:44,NPI Panther Lake S1,Y,N,,,N,-0.5942602724444445,4.0,2953.0,AMR\clpinckl,N,-1.0,0.028257778,210.0,106.988558310667,766.0,39.18863425925925,61.0,2025-05-06 15:41:22,209.0,,12.0,536870912.0
