LOT,OPERATION,OUT_DATE
A528920B,192544,2025-07-15 16:30:59
A528920B,213233,2025-07-15 20:02:36
A528920B,217259,2025-07-15 20:02:36
A528920B,196560,2025-07-15 20:02:37
A528920B,204138,2025-07-15 20:10:05
A528920B,213748,2025-07-15 20:10:05
A528920B,202081,2025-07-15 20:34:22
A528920B,192429,2025-07-15 20:50:05
A528920B,217131,2025-07-15 20:50:05
A528920B,217260,2025-07-15 20:50:05
A528920B,204139,2025-07-15 20:57:15
A528920B,195412,2025-07-15 21:55:03
A528920B,210928,2025-07-15 21:55:03
A528920B,196561,2025-07-15 22:06:33
A528920B,210929,2025-07-15 22:06:33
A528920B,192005,2025-07-15 22:19:35
A528920B,195387,2025-07-15 22:37:06
A528920B,195385,2025-07-15 23:02:51
A528920B,189015,2025-07-15 23:13:07
A528920B,192848,2025-07-15 23:29:17
A528920B,195231,2025-07-16 00:14:44
A528920B,195384,2025-07-16 00:25:18
A528920B,192433,2025-07-16 00:36:03
A528920B,195406,2025-07-16 00:42:41
A528920B,195408,2025-07-16 00:47:11
A528920B,192545,2025-07-16 00:54:36
A528920B,192546,2025-07-16 01:03:51
A528920B,196562,2025-07-16 01:52:48
A528920B,213234,2025-07-16 01:52:48
A528920B,217261,2025-07-16 01:52:48
A528920B,204140,2025-07-16 03:12:09
A528920B,263382,2025-07-16 08:39:21
A528920B,263525,2025-07-16 08:59:10
A528920B,145659,2025-07-16 09:10:31
A528920B,146372,2025-07-16 09:16:32
A528920B,182963,2025-07-16 09:21:05
A528920B,192545,2025-07-16 09:27:58
A528920B,192546,2025-07-16 09:34:29
A528920B,196562,2025-07-16 13:11:49
A528920B,213234,2025-07-16 13:11:49
A528920B,217261,2025-07-16 13:11:49
A528920B,204140,2025-07-16 13:21:16
A528920B,213749,2025-07-16 13:21:16
A528920B,202082,2025-07-16 13:39:26
A528920B,192428,2025-07-16 13:51:21
A528920B,217132,2025-07-16 13:51:21
A528920B,217262,2025-07-16 13:51:21
A528920B,204141,2025-07-16 13:59:03
A528920B,195413,2025-07-16 14:49:24
A528920B,210930,2025-07-16 14:49:24
A528920B,196563,2025-07-16 15:01:50
A528920B,210931,2025-07-16 15:01:50
A528920B,192006,2025-07-16 15:20:34
A528920B,195388,2025-07-16 15:32:56
A528920B,195386,2025-07-16 16:10:30
A528920B,212472,2025-07-16 16:28:37
A528920B,192432,2025-07-16 16:56:18
A528920B,205880,2025-07-16 16:56:18
A528920B,205881,2025-07-16 16:56:18
A528920B,205882,2025-07-16 16:56:18
A528920B,205883,2025-07-16 16:56:18
A528920B,205884,2025-07-16 16:56:24
A528920B,189016,2025-07-16 17:06:14
A528920B,192972,2025-07-16 17:07:40
A528920B,198979,2025-07-16 17:34:43
A528920B,250914,2025-07-17 08:46:48
A528920B,211292,2025-07-17 08:59:44
A528920B,251250,2025-07-17 08:59:44
A528920B,214155,2025-07-17 10:45:36
A528920B,256934,2025-07-17 10:45:36
A528920B,146197,2025-07-17 11:15:10
A528920B,195424,2025-07-17 11:15:10
A528920B,195425,2025-07-17 11:15:10
A528920B,195426,2025-07-17 11:15:10
A528920B,189007,2025-07-17 11:26:38
A528920B,265387,2025-07-17 11:27:25
A528920B,265056,2025-07-17 11:53:05
A528920B,201500,2025-07-17 12:15:45
A528920B,201264,2025-07-17 12:31:56
A528920B,201501,2025-07-17 13:11:51
A528920B,201095,2025-07-17 13:25:45
A528920B,144069,2025-07-17 13:35:40
A528920B,144070,2025-07-17 15:36:47
A528920B,180288,2025-07-18 04:55:56
A528920B,192526,2025-07-18 05:04:52
A528920B,241559,2025-07-18 05:15:07
A528920B,144812,2025-07-18 05:34:58
A528920B,209698,2025-07-18 05:34:59
A528920B,212142,2025-07-18 05:34:59
A528920B,212143,2025-07-18 05:34:59
A528920B,243694,2025-07-18 05:34:59
A528920B,199373,2025-07-18 05:56:45
A528920B,199374,2025-07-18 06:13:20
A528920B,224268,2025-07-18 06:13:20
A528920B,224457,2025-07-18 06:13:20
A528920B,143900,2025-07-18 06:57:23
A528920B,198611,2025-07-18 06:57:23
A528920B,198724,2025-07-18 07:03:40
A528920B,198777,2025-07-18 13:56:00
A528920B,198781,2025-07-18 13:56:00
A528920B,213666,2025-07-18 13:56:00
A528920B,224458,2025-07-18 13:56:00
A528920B,213202,2025-07-18 15:20:50
A528920B,266229,2025-07-18 15:41:13
A528920B,198773,2025-07-18 15:52:02
A528920B,198745,2025-07-18 16:04:29
A528920B,198774,2025-07-18 16:22:51
A528920B,146372,2025-07-18 16:29:13
A528920B,146373,2025-07-18 16:33:27
A528920B,199373,2025-07-18 16:45:47
A528920B,199374,2025-07-18 17:56:24
A528920B,224268,2025-07-18 17:56:24
A528920B,224457,2025-07-18 17:56:24
A528920B,198611,2025-07-18 18:40:38
A528920B,143900,2025-07-18 18:40:39
A528920B,198724,2025-07-18 18:48:05
A528920B,198777,2025-07-18 19:53:17
A528920B,198781,2025-07-18 19:53:17
A528920B,213666,2025-07-18 19:53:17
A528920B,224458,2025-07-18 19:53:17
A528920B,213202,2025-07-18 20:00:33
A528920B,213616,2025-07-18 20:51:27
A528920B,224269,2025-07-18 20:51:27
A528920B,236723,2025-07-18 22:00:24
A528920B,239972,2025-07-18 22:21:15
A528920B,248962,2025-07-18 22:40:27
A528920B,240454,2025-07-19 02:55:23
A528920B,249454,2025-07-19 03:07:06
A528920B,228293,2025-07-19 03:20:46
A528920B,214155,2025-07-19 04:05:03
A528920B,256934,2025-07-19 04:05:03
A528920B,146197,2025-07-19 04:26:20
A528920B,228868,2025-07-19 13:11:10
A528920B,249455,2025-07-19 13:27:57
A528920B,239976,2025-07-19 14:41:33
A528920B,217133,2025-07-19 15:18:30
A528920B,217264,2025-07-19 15:18:30
A528920B,249267,2025-07-19 15:18:30
A528920B,206460,2025-07-19 15:30:11
A528920B,224520,2025-07-19 15:30:11
A528920B,214155,2025-07-19 15:52:37
A528920B,256934,2025-07-19 15:52:37
A528920B,146197,2025-07-19 16:14:19
A528920B,199976,2025-07-19 16:14:19
A528920B,199977,2025-07-19 17:35:37
A528920B,199978,2025-07-19 17:55:56
A528920B,199979,2025-07-19 19:07:42
A528920B,199980,2025-07-19 19:07:50
A528920B,201217,2025-07-19 19:25:29
A528920B,201851,2025-07-19 19:43:46
A528920B,145511,2025-07-19 19:59:11
A528920B,213733,2025-07-19 19:59:11
A528920B,145451,2025-07-19 20:25:45
A528920B,145512,2025-07-19 23:55:45
A528920B,213734,2025-07-19 23:55:45
A528920B,145452,2025-07-20 00:16:50
A528920B,144204,2025-07-20 01:04:06
A528920B,176865,2025-07-20 01:17:43
A528920B,196844,2025-07-20 01:17:43
A528920B,212144,2025-07-20 01:17:43
A528920B,212145,2025-07-20 01:17:43
A528920B,219624,2025-07-20 01:17:43
A528920B,243695,2025-07-20 01:17:43
A528920B,176980,2025-07-21 21:37:57
A528920B,197141,2025-07-21 21:49:24
A528920B,196822,2025-07-21 22:07:36
A528920B,198783,2025-07-21 22:07:36
A528920B,197142,2025-07-21 22:16:04
A528920B,224270,2025-07-21 22:16:04
A528920B,224459,2025-07-21 22:16:04
