FACILITY,LOT,SCENARIO_NAME,PLAN_ID,STARTDATE,STARTOPER,ENDOPER,EXPECTEDOUT,EXPECTEDWT,CURRENTWT,COMMITOUT,COMMITPAS,COMMITWT,PAS,ACTIVE,KEEPACTIVE,UPDATED_BY,UPDATED_TIME,LOTTITLE,AUTOTRACKCHILD,ARCHIVE,EXEC_VIEW_WT,EXEC_VIEW_LOTTITLE,EXEC_VIEW_EXCLUDE,PAST24PAS,STARTOPERSEQ,ENDOPERSEQ,ADDED_BY,NEXSIM,AUTOLOAD_CONFIG,CURRENTOPER_CTG_DAYS,CURRENTOPERSEQ,REMAINING_PLANNED_CT,REMAINING_ACTIVITY_CNT,COMPLETED_ACTUAL_CT,COMPLETED_ACTIVITY_CNT,LAST_MOVEOUT,LAST_MOVEOUT_SEQNO,AUTOLOAD_DEACTIVE_DATE,SEGMENT_DAY,SECURITY_CODE
F32,A5280130,NPI 8PXM LL,4935.0,2025-07-13 08:04:00,176976,9812,2025-11-18 08:20:40,6.33,3.5300000000000002,2025-11-30 18:00:00,12.402314814814808,6.7700000000000005,-23.22737616181481,Y,Y,AMR\akamenny,2025-08-27 12:40:50,NPI PTL G LL,Y,N,,,N,-0.35557175592592594,10.0,2925.0,AMR\mbhoopes,N,-1.0,0.032797778,502.0,82.84009922966665,645.0,46.93299768518518,166.0,2025-08-27 12:10:55,501.0,,31.0,536870912.0
