FACILITY,LOT,SCENARIO_NAME,PLAN_ID,STARTDATE,STARTOPER,ENDOPER,EXPECTEDOUT,EXPECTEDWT,CURRENTWT,COMMITOUT,COMMITPAS,COMMITWT,PAS,ACTIVE,KEEPACTIVE,UPDATED_BY,UPDATED_TIME,LOTTITLE,AUTOTRACKCHILD,ARCHIVE,EXEC_VIEW_WT,EXEC_VIEW_LOTTITLE,EXEC_VIEW_EXCLUDE,PAST24PAS,STARTOPERSEQ,ENDOPERSEQ,ADDED_BY,NEXSIM,AUTOLOAD_CONFIG,CURRENTOPER_CTG_DAYS,CURRENTOPERSEQ,REMAINING_PLANNED_CT,REMAINING_ACTIVITY_CNT,COMPLETED_ACTUAL_CT,COMPLETED_ACTIVITY_CNT,LAST_MOVEOUT,LAST_MOVEOUT_SEQNO,AUTOLOAD_DEACTIVE_DATE,SEGMENT_DAY,SECURITY_CODE
F32,A5289210,NPI 8PXM SCT,4935.0,2025-07-13 08:04:00,176976,9812,2025-11-06 14:29:04,6.97,3.66,2025-11-26 18:00:00,20.146481481481477,6.3100000000000005,-10.362288425333329,Y,Y,AMR\akamenny,2025-08-04 10:12:54,NPI PTL G POR Scout,Y,N,,,N,0.0486842635925926,9.0,2971.0,AMR\mbhoopes,N,-1.0,0.046437778,283.0,94.219464965,722.0,24.30474537037037,89.0,2025-08-04 08:42:05,282.0,,20.0,536870912.0
